session_name:HW3_Shvaiko;session_id:atpmvrhk8jjek53ov3f9id8h9p;"session_start:07:08:41 am";"session_end:07:10:20 am"
session_name:HW3_Shvaiko;session_id:3q4vnvbagl67u8bdrln479e34e;"session_start:07:11:07 am";"session_end:07:15:17 am"
session_name:HW3_Shvaiko;session_id:4v2kg7vf2hdrcevdrtauu8ogvg;"session_start:07:15:18 am";"session_end:07:16:44 am"
session_name:HW3_Shvaiko;session_id:7mm8b9amcc76gkgvmdsdc1c240;"session_start:07:16:48 am";"session_end:07:17:16 am"
session_name:HW3_Shvaiko;session_id:8l7vgojspl1e47d1v0uv9lce20;"session_start:07:17:29 am";"session_end:14:01:37 pm"
session_name:HW3_Shvaiko;session_id:bbg3skp3ut9249ei4f17dm0p7i;"session_start:14:01:38 pm";"session_end:14:01:50 pm"
session_name:HW3_Shvaiko;session_id:aqfhjab36fm216u805fm765cea;"session_start:14:02:05 pm";"session_end:14:04:35 pm"
session_name:HW3_Shvaiko;session_id:94gjhvf21bfhl9anp6qj5hlb7l;"session_start:14:06:07 pm";"session_end:14:08:20 pm"
session_name:HW3_Shvaiko;session_id:uhljmff20bsooav6h6l9dfcdp5;"session_start:14:14:01 pm";"session_end:14:14:25 pm"
session_name:HW3_Shvaiko;session_id:fsr5ht17lrgfdvn112gbam39eh;"session_start:14:14:37 pm";"session_end:14:15:29 pm"
session_name:HW3_Shvaiko;session_id:hjlvklj1chjhov6lmrpktlvv4t;"session_start:14:15:39 pm";"session_end:14:20:07 pm"
session_name:HW3_Shvaiko;session_id:1pnlg0qq3e2dhp34205cjifl4e;"session_start:14:20:41 pm";"session_end:14:22:53 pm"
session_name:HW3_Shvaiko;session_id:k03k2q6f3mn9hgh4ca0et1oj87;"session_start:14:22:54 pm";"session_end:14:26:43 pm"
session_name:HW3_Shvaiko;session_id:96v0bvvouka9gevh8l4ku03hpl;"session_start:14:26:44 pm";"session_end:14:32:11 pm"
session_name:HW3_Shvaiko;session_id:hqueghc100dhjfirbql6nksebj;"session_start:14:32:13 pm";"session_end:14:32:43 pm"
session_name:HW3_Shvaiko;session_id:46vu9gc7h71om8m2sa2j9nbejc;"session_start:14:34:30 pm";"session_end:14:57:45 pm"
session_name:HW3_Shvaiko;session_id:pqr03ln9lha46ueo110nflskrb;"session_start:15:04:27 pm";"session_end:15:04:47 pm"
session_name:HW3_Shvaiko;session_id:305ksgdie3bek0opjs6n3qesck;"session_start:15:04:56 pm";"session_end:15:05:30 pm"
session_name:HW3_Shvaiko;session_id:oqtinglh4vdmmk0abo0lhji7u9;"session_start:15:05:31 pm";"session_end:15:05:56 pm"
session_name:HW3_Shvaiko;session_id:rplbsqnd4nr4rj945ipgm69vve;"session_start:15:05:58 pm";"session_end:15:06:26 pm"
session_name:HW3_Shvaiko;session_id:kmqtq5jpmmmk576stkdeq8sh6c;"session_start:15:06:49 pm";"session_end:15:08:02 pm"
session_name:HW3_Shvaiko;session_id:584c7feg01gavoo5uduak0hab0;"session_start:15:08:04 pm";"session_end:15:08:14 pm"
session_name:HW3_Shvaiko;session_id:b1h0caseunurh282r7emdruf66;"session_start:15:09:11 pm";"session_end:15:10:07 pm"
session_name:HW3_Shvaiko;session_id:pcf4l3m63hooc9be1imsmfufjp;"session_start:15:12:15 pm";"session_end:15:12:29 pm"
session_name:HW3_Shvaiko;session_id:dq60nt8abrdvgd4es0l59ckgqt;"session_start:15:12:30 pm";"session_end:15:12:46 pm"
session_name:HW3_Shvaiko;session_id:6a1rtnvvjbub5rnji0ttnek2kp;"session_start:15:12:51 pm";"session_end:15:13:08 pm"
session_name:HW3_Shvaiko;session_id:pl9m23elnp4nhrn84dmkoupjju;"session_start:15:18:05 pm";"session_end:15:18:18 pm"
session_name:HW3_Shvaiko;session_id:k7h8p9ep39ooa78rs4ak7nu5lh;"session_start:15:18:27 pm";"session_end:15:18:49 pm"
session_name:HW3_Shvaiko;session_id:buquaaelmf1ut33ljj0q3vdab0;"session_start:15:21:17 pm";"session_end:15:21:30 pm"
session_name:HW3_Shvaiko;session_id:4ajvo5h3h4l28dccm7j5p9266a;"session_start:15:21:38 pm";"session_end:15:21:56 pm"
session_name:HW3_Shvaiko;session_id:bndj01o27ld3vujcg3vjg47tr7;"session_start:15:28:43 pm";"session_end:15:28:52 pm"
session_name:HW3_Shvaiko;session_id:3v05os87akvt3sfgi0jctrcba6;"session_start:15:28:54 pm";"session_end:15:29:08 pm"
session_name:HW3_Shvaiko;session_id:gt8crv3d77jh1n0a5pd6iilv91;"session_start:15:34:16 pm";"session_end:15:34:42 pm"
session_name:HW3_Shvaiko;session_id:8bkif08cgmrh9t911nb65gaa3f;"session_start:15:37:26 pm";"session_end:15:40:48 pm"
session_name:HW3_Shvaiko;session_id:qqle0l7n4kmo37iu6qkd0loed0;"session_start:15:40:49 pm";"session_end:15:42:02 pm"
session_name:HW3_Shvaiko;session_id:fvmjr36kce9ilaj2acdq26q5pi;"session_start:15:42:03 pm";"session_end:15:42:19 pm"
session_name:HW3_Shvaiko;session_id:1b6fl4o2gi32uqncidb89dvo51;"session_start:15:44:04 pm";"session_end:15:44:21 pm"
session_name:HW3_Shvaiko;session_id:cdlu86oup5h3sij4s95icuf4h4;"session_start:15:45:36 pm";"session_end:15:48:11 pm"
session_name:HW3_Shvaiko;session_id:ui5gt4emi07l7mcmu9j91cqsnd;"session_start:15:48:12 pm";"session_end:15:48:18 pm"
session_name:HW3_Shvaiko;session_id:008u0r4aoojk4m2m5evh9p0fkg;"session_start:15:48:25 pm";"session_end:15:50:42 pm"
session_name:HW3_Shvaiko;session_id:nrprrh706cd1r236fs71cakak9;"session_start:15:50:44 pm";"session_end:15:50:58 pm"
session_name:HW3_Shvaiko;session_id:urcm4d4hm3br7mpfsop5hft062;"session_start:15:51:03 pm";"session_end:15:54:51 pm"
session_name:HW3_Shvaiko;session_id:jkee556t6lula2eakdhuhkh3i0;"session_start:15:54:52 pm";"session_end:21:32:42 pm"
session_name:HW3_Shvaiko;session_id:71r1cmaoed3la591jabj7dvpav;"session_start:14:11:57 pm";"session_end:21:33:09 pm"
session_name:HW3_Shvaiko;session_id:l8sb8bjukuhvunnv7opbkhfgue;"session_start:21:32:43 pm";"session_end:21:35:03 pm"
session_name:HW3_Shvaiko;session_id:gvhbr1a4hnnahfsq3qi4mvqhll;"session_start:21:35:05 pm";"session_end:21:36:32 pm"
session_name:HW3_Shvaiko;session_id:7938sek5av66vamt886ikmji4q;"session_start:21:38:22 pm";"session_end:21:38:33 pm"
session_name:HW3_Shvaiko;session_id:epbch0t9e6jeoijhjv7fnd5bf3;"session_start:21:38:37 pm";"session_end:22:10:24 pm"
session_name:HW3_Shvaiko;session_id:g19kmk5vdtltentgivap99mhdn;"session_start:22:10:26 pm";"session_end:22:11:22 pm"
session_name:HW3_Shvaiko;session_id:gafbih5thhcnna1fuisepbqdd1;"session_start:22:11:50 pm";"session_end:22:12:02 pm"
session_name:HW3_Shvaiko;session_id:ip0ciqjme9feasmtkndedvgr8s;"session_start:22:12:03 pm";"session_end:22:12:21 pm"
session_name:HW3_Shvaiko;session_id:021rhehlb9cn3p3mnkos4u03ik;"session_start:22:12:23 pm";"session_end:22:12:33 pm"
session_name:HW3_Shvaiko;session_id:nokoukvvvvat02gekbv09ee2eg;"session_start:22:12:36 pm";"session_end:22:13:02 pm"
session_name:HW3_Shvaiko;session_id:o333gan60r8suqml58e1qtp2m8;"session_start:22:13:18 pm";"session_end:22:15:09 pm"
session_name:HW3_Shvaiko;session_id:bmod0bi7smurt8aq284gl3kep3;"session_start:22:18:24 pm";"session_end:22:18:40 pm"
session_name:HW3_Shvaiko;session_id:e4suk5lphkp0ev5jvkjguue2li;"session_start:22:19:11 pm";"session_end:22:19:41 pm"
session_name:HW3_Shvaiko;session_id:f6scrg5o47ci64b3duf8431ohb;"session_start:22:20:13 pm";"session_end:17:33:46 pm"
session_name:HW3_Shvaiko;session_id:1sic353og1ftr08dv4omffso5g;"session_start:14:53:19 pm";"session_end:17:12:12 pm"
session_name:HW3_Shvaiko;session_id:ok2r3so1kj7fngh70o26nnngbr;"session_start:17:12:15 pm";"session_end:20:41:40 pm"
session_name:HW3_Shvaiko;session_id:b2uiv4acv3lfrv0r3lvnq9i54t;"session_start:14:41:22 pm";"session_end:14:42:09 pm"
